2,11.4,1,0.384446,0.615554,0.474845,0.525156,0.615713,0.384287,0.244882,0.755118,0.608377,0.391623,0.816787,0.183213
1,25.12,1,0.00032,0.99968,0.000007,0.999993,0.019068,0.980932,0.004064,0.995936,0.002396,0.997604,0.003321,0.996679
1,12.92,1,0.40145,0.59855,0.485633,0.514367,0.109398,0.890602,0.225308,0.774692,0.116024,0.883976,0.082998,0.917002
1,19.8,1,0.120379,0.879621,0.013224,0.986776,0.000821,0.999179,0.026101,0.973899,0.030245,0.969755,0.002727,0.997273
1,12.15,1,0.271113,0.728887,0.040446,0.959554,0.738913,0.261087,0.262794,0.737206,0.377039,0.622961,0.08451,0.91549
1,14.77,1,0.410339,0.589661,0.080529,0.919471,0.002889,0.997111,0.05065,0.94935,0.028354,0.971646,0.02882,0.97118
1,17.36,1,0.765821,0.234179,0.001029,0.998971,0.031112,0.968888,0.010369,0.989631,0.008432,0.991568,0.00106,0.99894
2,13.28,1,0.026586,0.973414,0.075955,0.924045,0.029304,0.970696,0.051926,0.948074,0.009869,0.990131,0.042218,0.957782
1,19.16,1,0.347044,0.652956,0.281324,0.718676,0.191382,0.808618,0.051774,0.948226,0.070267,0.929733,0.170964,0.829036
2,13.95,1,0.01085,0.98915,0.14451,0.85549,0.287799,0.712201,0.147662,0.852338,0.013647,0.986353,0.223701,0.776299
1,30.66,1,0.599898,0.400102,0.484979,0.515021,0.311631,0.688369,0.81414,0.18586,0.552203,0.447797,0.406923,0.593077
1,24.6,1,0.103661,0.896339,0.007155,0.992846,0.006498,0.993502,0.014918,0.985082,0.001978,0.998022,0.034674,0.965326
1,27.92,1,0.186669,0.813332,0.000246,0.999754,0.011282,0.988718,0.025563,0.974437,0.006134,0.993866,0.005203,0.994797
1,33.17,1,0.047208,0.952792,0.003785,0.996215,0.059623,0.940377,0.007895,0.992105,0.015357,0.984643,0.023272,0.976728
1,13.78,1,0.373259,0.626741,0.220593,0.779408,0.062561,0.937439,0.040928,0.959072,0.021019,0.978981,0.033699,0.966301
1,17.13,1,0.008711,0.991289,0.222221,0.777779,0.364382,0.635618,0.176936,0.823064,0.743225,0.256775,0.42238,0.57762
1,15.7,1,0.200703,0.799297,0.286349,0.713651,0.477639,0.522361,0.021345,0.978655,0.00486,0.99514,0.086226,0.913774
1,20.65,1,0.050434,0.949566,0.166907,0.833093,0.061299,0.938701,0.092752,0.907248,0.033505,0.966495,0.405919,0.594081
1,15.35,1,0.010466,0.989534,0.117371,0.882629,0.767793,0.232207,0.013885,0.986115,0.192319,0.807681,0.217288,0.782712
1,11.81,1,0.511869,0.488131,0.304571,0.695429,0.737919,0.262081,0.464808,0.535192,0.604854,0.395146,0.451497,0.548503
2,15.82,1,0.532603,0.467397,0.982871,0.017129,0.0335,0.9665,0.241468,0.758532,0.198089,0.801911,0.066225,0.933774
1,14.37,1,0.524075,0.475925,0.513723,0.486277,0.342034,0.657966,0.576645,0.423355,0.459194,0.540806,0.53649,0.46351
1,12.83,1,0.323155,0.676845,0.020761,0.979239,0.025864,0.974137,0.009878,0.990122,0.025494,0.974506,0.088212,0.911788
1,33.24,1,0.392514,0.607486,0.000072,0.999928,0.052906,0.947094,0.384885,0.615115,0.522963,0.477037,0.002156,0.997844
1,12.03,1,0.485275,0.514725,0.28416,0.715841,0.037944,0.962056,0.008043,0.991957,0.010222,0.989778,0.081083,0.918917
1,9.44,1,0.573574,0.426426,0.29949,0.70051,0.511221,0.488779,0.578174,0.421826,0.419703,0.580297,0.824545,0.175455
1,16.99,1,0.543095,0.456905,0.667896,0.332104,0.983475,0.016525,0.841654,0.158346,0.981839,0.018161,0.962538,0.037462
1,13.59,1,0.565506,0.434494,0.204717,0.795283,0.880017,0.119983,0.982299,0.017701,0.602337,0.397664,0.904541,0.095459
1,23.1,1,0.482058,0.517942,0.017163,0.982837,0.46582,0.53418,0.289774,0.710226,0.279505,0.720495,0.153574,0.846426
2,21.22,1,0.014542,0.985458,0.143155,0.856845,0.071684,0.928316,0.022509,0.977491,0.027606,0.972394,0.209076,0.790924
1,20.34,1,0.16712,0.83288,0.001571,0.998429,0.20133,0.79867,0.027576,0.972424,0.00697,0.99303,0.165075,0.834925
1,14,2,0.517988,0.482012,0.314824,0.685176,0.536668,0.463332,0.009854,0.990146,0.137045,0.862956,0.321961,0.678039
1,14,2,0.58733,0.41267,0.601155,0.398845,0.622811,0.37719,0.889761,0.110239,0.801431,0.198569,0.361343,0.638657
1,16,2,0.163356,0.836645,0.001841,0.998159,0.091826,0.908174,0.001921,0.998079,0.089395,0.910605,0.00848,0.99152
1,17,2,0.157847,0.842153,0.047924,0.952076,0.072809,0.927191,0.000139,0.999861,0.001329,0.998671,0.017794,0.982206
1,10,2,0.580258,0.419742,0.763866,0.236134,0.977743,0.022257,0.959723,0.040277,0.980022,0.019978,0.657127,0.342874
1,21,2,0.455685,0.544315,0.156334,0.843666,0.922809,0.077191,0.878137,0.121863,0.340189,0.659811,0.454298,0.545702
1,20,2,0.602788,0.397212,0.709393,0.290607,0.612741,0.387259,0.562088,0.437912,0.341787,0.658213,0.4881,0.5119
1,13,2,0.488329,0.511671,0.846748,0.153252,0.929527,0.070473,0.745468,0.254532,0.890981,0.109019,0.482505,0.517495
1,14,2,0.419455,0.580545,0.031653,0.968347,0.047658,0.952342,0.029313,0.970687,0.183037,0.816963,0.293163,0.706837
1,17,2,0.458718,0.541283,0.150482,0.849518,0.215802,0.784198,0.165349,0.834651,0.080757,0.919243,0.108342,0.891658
2,15,2,0.38049,0.61951,0.032197,0.967803,0.003892,0.996108,0.000799,0.999202,0.000473,0.999527,0.037938,0.962063
2,20,2,0.094738,0.905262,0.097461,0.90254,0.10733,0.89267,0.004009,0.995991,0.008649,0.991351,0.097265,0.902735
1,23,2,0.232217,0.767783,0.00958,0.99042,0.003393,0.996607,0.008307,0.991693,0.012839,0.987161,0.077567,0.922433
1,15,2,0.320648,0.679352,0.049233,0.950768,0.097198,0.902802,0.035905,0.964095,0.227073,0.772927,0.679131,0.320869
1,21,2,0.363441,0.636559,0.107332,0.892668,0.257415,0.742585,0.347116,0.652884,0.380956,0.619045,0.162771,0.837229
1,15,2,0.571929,0.428071,0.38915,0.61085,0.309677,0.690323,0.820289,0.179711,0.99763,0.00237,0.772146,0.227855
2,19,2,0.37287,0.62713,0.818635,0.181365,0.724487,0.275513,0.803595,0.196406,0.855653,0.144347,0.652013,0.347987
1,15,2,0.508177,0.491823,0.616704,0.383296,0.108988,0.891012,0.54781,0.45219,0.60673,0.39327,0.185688,0.814312
1,20,2,0.599472,0.400528,0.089096,0.910904,0.435785,0.564215,0.5009,0.4991,0.439044,0.560956,0.166891,0.833109
1,12,2,0.647372,0.352628,0.812412,0.187588,0.969573,0.030427,0.822772,0.177228,0.925581,0.074419,0.799785,0.200215
1,17,2,0.577132,0.422868,0.881668,0.118332,0.982195,0.017805,0.992916,0.007084,0.971734,0.028266,0.928047,0.071953
1,18,2,0.507211,0.492789,0.184467,0.815533,0.782233,0.217767,0.818651,0.181349,0.77573,0.224271,0.881617,0.118383
2,24,2,0.195565,0.804435,0.672445,0.327555,0.989138,0.010862,0.994785,0.005215,0.976128,0.023872,0.658209,0.341791
1,17,2,0.552353,0.447647,0.509331,0.490669,0.938928,0.061072,0.325235,0.674765,0.978942,0.021058,0.71821,0.28179
1,16,2,0.530483,0.469517,0.889136,0.110864,0.565151,0.434849,0.679528,0.320472,0.273193,0.726807,0.850832,0.149168
1,12,2,0.395476,0.604524,0.030345,0.969655,0.713582,0.286418,0.318978,0.681022,0.23662,0.763381,0.149318,0.850682
1,18,2,0.193143,0.806857,0.000512,0.999488,0.775244,0.224756,0.128037,0.871963,0.242864,0.757136,0.01754,0.98246
1,21,2,0.314578,0.685422,0.001922,0.998078,0.048158,0.951842,0.203481,0.796519,0.151264,0.848736,0.065769,0.934231
1,16,2,0.521156,0.478844,0.433416,0.566584,0.234267,0.765734,0.810886,0.189114,0.920583,0.079417,0.978249,0.021751
1,11,2,0.351961,0.648039,0.011649,0.988351,0.743771,0.256229,0.404479,0.595521,0.379143,0.620857,0.008706,0.991294
1,18,2,0.598255,0.401746,0.125115,0.874885,0.903106,0.096894,0.936917,0.063083,0.938935,0.061065,0.922089,0.077911
1,12,2,0.62464,0.37536,0.676677,0.323323,0.986974,0.013026,0.988295,0.011705,0.983692,0.016308,0.92972,0.07028
1,19,2,0.452411,0.547589,0.004114,0.995886,0.85412,0.14588,0.084537,0.915463,0.330884,0.669116,0.167108,0.832892
1,13.99,3,0.194541,0.805459,0.058948,0.941052,0.119671,0.880329,0.112583,0.887417,0.246173,0.753827,0.013141,0.986859
1,13.79,3,0.182314,0.817686,0.741715,0.258285,0.543936,0.456064,0.702764,0.297236,0.921455,0.078545,0.330246,0.669754
1,10.22,3,0.599849,0.400151,0.34839,0.651611,0.926767,0.073233,0.470056,0.529945,0.886711,0.113289,0.954812,0.045188
1,11.35,3,0.769452,0.230548,0.21671,0.783291,0.646685,0.353315,0.014264,0.985736,0.226159,0.773841,0.680229,0.319771
1,12.65,3,0.159096,0.840904,0.57686,0.42314,0.628618,0.371382,0.348218,0.651782,0.343263,0.656737,0.329407,0.670593
1,12.32,3,0.558864,0.441136,0.75741,0.24259,0.963338,0.036662,0.493388,0.506612,0.387442,0.612558,0.564341,0.435659
1,9.42,3,0.12186,0.87814,0.980161,0.019839,0.050931,0.949069,0.049545,0.950455,0.377702,0.622298,0.846045,0.153955
1,9.73,3,0.059851,0.940149,0.876137,0.123863,0.964687,0.035313,0.90492,0.09508,0.881462,0.118538,0.116285,0.883715
1,15.23,3,0.879949,0.120051,0.942535,0.057465,0.801883,0.198117,0.823149,0.176852,0.901853,0.098147,0.776859,0.223142
1,10.5,3,0.510829,0.489172,0.689428,0.310572,0.812109,0.187891,0.207164,0.792836,0.468086,0.531914,0.82263,0.17737
1,11.55,3,0.011086,0.988914,0.228282,0.771718,0.550773,0.449227,0.551503,0.448497,0.129954,0.870046,0.089669,0.910331
1,10.29,3,0.560077,0.439923,0.908848,0.091152,0.484983,0.515017,0.602659,0.397341,0.252038,0.747962,0.251159,0.748841
1,11.45,3,0.21736,0.78264,0.0059,0.9941,0.044753,0.955247,0.003659,0.996341,0.00495,0.99505,0.004653,0.995347
1,9.15,3,0.48152,0.51848,0.074938,0.925062,0.155248,0.844752,0.006806,0.993194,0.10536,0.89464,0.058567,0.941433
1,8.94,3,0.53643,0.46357,0.882318,0.117682,0.345485,0.654515,0.193344,0.806656,0.497058,0.502942,0.900868,0.099132
1,9.4,3,0.408464,0.591536,0.06568,0.934321,0.984327,0.015673,0.09929,0.90071,0.044887,0.955113,0.216088,0.783912
1,8.86,3,0.617981,0.382019,0.945583,0.054417,0.188225,0.811775,0.995566,0.004434,0.945054,0.054946,0.920079,0.079921
1,8.2,3,0.350623,0.649377,0.000241,0.999759,0.040274,0.959726,0.208322,0.791678,0.12367,0.87633,0.043996,0.956005
1,10.08,3,0.321276,0.678724,0.00003,0.99997,0.028211,0.971789,0.187366,0.812634,0.207349,0.792651,0.075303,0.924697
1,9.69,3,0.537302,0.462698,0.05045,0.94955,0.708548,0.291452,0.016071,0.983929,0.013717,0.986283,0.080807,0.919193
1,11.99,3,0.00384,0.99616,0.002725,0.997275,0.831667,0.168333,0.35005,0.64995,0.461716,0.538284,0.059917,0.940083
1,10.53,3,0.303596,0.696404,0.43033,0.56967,0.212355,0.787645,0.045307,0.954693,0.027411,0.972589,0.219857,0.780144
1,10.64,3,0.20864,0.79136,0.004855,0.995145,0.734136,0.265864,0.164435,0.835565,0.832079,0.167921,0.131815,0.868185
1,17.15,4,0.696611,0.303389,0.96289,0.03711,0.95264,0.04736,0.774724,0.225276,0.484666,0.515334,0.731431,0.268569
2,12.44,4,0.80989,0.19011,0.9726,0.0274,0.986178,0.013822,0.892886,0.107114,0.900128,0.099872,0.946823,0.053177
1,12.13,4,0.783817,0.216183,0.020031,0.979969,0.942708,0.057292,0.850751,0.149249,0.93808,0.06192,0.698823,0.301177
1,16.48,4,0.361166,0.638834,0.490316,0.509684,0.461646,0.538354,0.578286,0.421714,0.126016,0.873984,0.152943,0.847058
1,16.64,4,0.583222,0.416778,0.515578,0.484422,0.917036,0.082964,0.154353,0.845647,0.262878,0.737122,0.907889,0.092111
1,13.99,4,0.210089,0.789911,0.337473,0.662527,0.554599,0.445401,0.497415,0.502585,0.086289,0.913711,0.379887,0.620113
1,12.99,4,0.652616,0.347384,0.973304,0.026696,0.889713,0.110287,0.830507,0.169493,0.787162,0.212838,0.957389,0.042611
1,14.75,4,0.056391,0.943609,0.000429,0.999571,0.079599,0.920401,0.049446,0.950554,0.153111,0.846889,0.02602,0.97398
1,13.35,4,0.043433,0.956567,0.009754,0.990246,0.065843,0.934157,0.012315,0.987685,0.010163,0.989838,0.251762,0.748238
1,12.58,4,0.612019,0.387981,0.620975,0.379025,0.828856,0.171144,0.210552,0.789448,0.69617,0.30383,0.86899,0.131011
1,12.91,4,0.278563,0.721437,0.004626,0.995374,0.202959,0.797041,0.132995,0.867005,0.190514,0.809486,0.249873,0.750127
1,14.98,4,0.298991,0.701009,0.540603,0.459397,0.048423,0.951577,0.332593,0.667407,0.276294,0.723706,0.264392,0.735608
1,15.28,4,0.560424,0.439576,0.586778,0.413222,0.84392,0.15608,0.90001,0.09999,0.591903,0.408097,0.750718,0.249282
1,15.53,4,0.080768,0.919232,0.470921,0.529079,0.014428,0.985572,0.002934,0.997066,0.006077,0.993923,0.004969,0.995031
1,13.88,4,0.00932,0.99068,0.007008,0.992992,0.007429,0.992571,0.023748,0.976252,0.008023,0.991977,0.009177,0.990823
2,13.77,4,0.128382,0.871618,0.018584,0.981416,0.104892,0.895108,0.032117,0.967883,0.004384,0.995616,0.014135,0.985866
1,12.08,4,0.20376,0.796241,0.084549,0.915451,0.15382,0.84618,0.074166,0.925834,0.13737,0.86263,0.263289,0.736711
1,16.05,4,0.002155,0.997845,0.066509,0.933492,0.002363,0.997637,0.000879,0.999121,0.004355,0.995645,0.001822,0.998178
1,14.86,4,0.655367,0.344633,0.835973,0.164027,0.01188,0.98812,0.373135,0.626865,0.250597,0.749403,0.071648,0.928352
2,14.1,4,0.007788,0.992212,0.076431,0.923569,0.029965,0.970035,0.028216,0.971784,0.008005,0.991996,0.026159,0.973841
2,8.67,4,0.695033,0.304967,0.786764,0.213236,0.953398,0.046602,0.864483,0.135517,0.690726,0.309274,0.931316,0.068684
2,13.78,4,0.420709,0.579291,0.273728,0.726272,0.044148,0.955852,0.238832,0.761168,0.250348,0.749652,0.146236,0.853764
1,16.57,4,0.35725,0.64275,0.994753,0.005247,0.134716,0.865284,0.041988,0.958012,0.330232,0.669768,0.258975,0.741025
1,16.6,4,0.169303,0.830697,0.029251,0.970749,0.257497,0.742503,0.444934,0.555066,0.09658,0.903421,0.182487,0.817513
1,16.13,4,0.613462,0.386538,0.984647,0.015353,0.995251,0.004749,0.294279,0.705721,0.987762,0.012238,0.000012,0.999988
1,13.81,4,0.453723,0.546277,0.542959,0.457041,0.381931,0.618069,0.506207,0.493793,0.329278,0.670722,0.384102,0.615898
2,12.38,4,0.452819,0.547181,0.428946,0.571054,0.609192,0.390808,0.580035,0.419966,0.556222,0.443778,0.247856,0.752144
1,14.76,4,0.122619,0.877381,0.014833,0.985167,0.040705,0.959295,0.05926,0.94074,0.056712,0.943288,0.017593,0.982407
2,16.88,4,0.040452,0.959548,0.015933,0.984067,0.164011,0.835989,0.026771,0.973229,0.029006,0.970994,0.016925,0.983075
1,15.6,4,0.677402,0.322598,0.000001,0.999999,0.802949,0.197051,0.973146,0.026854,0.986069,0.013931,0.530052,0.469948
1,12.9,4,0.021188,0.978812,0.06845,0.93155,0.055667,0.944333,0.013989,0.986011,0.002429,0.997571,0.01499,0.98501
1,23.08,5,0.657667,0.342333,0.859764,0.140236,0.525812,0.474188,0.077352,0.922648,0.143471,0.85653,0.301901,0.698099
1,20.75,5,0.91119,0.08881,0.05712,0.94288,0.957743,0.042257,0.983362,0.016638,0.87828,0.12172,0.95455,0.04545
1,15.66,5,0.177004,0.822996,0.323863,0.676137,0.052935,0.947065,0.063809,0.936191,0.465544,0.534456,0.64677,0.35323
1,15.33,5,0.316809,0.683191,0.771064,0.228936,0.238798,0.761202,0.285968,0.714032,0.477261,0.522739,0.349673,0.650328
1,19.16,5,0.838523,0.161477,0.475427,0.524573,0.160241,0.839759,0.041334,0.958666,0.126142,0.873858,0.468039,0.531961
1,17.03,5,0.550234,0.449766,0.912385,0.087615,0.417865,0.582135,0.236287,0.763713,0.232288,0.767712,0.605095,0.394905
1,15.05,5,0.657802,0.342198,0.855587,0.144413,0.908829,0.091171,0.975494,0.024506,0.923067,0.076933,0.9475,0.0525
1,17.17,5,0.412915,0.587085,0.019322,0.980678,0.947793,0.052207,0.139106,0.860894,0.213068,0.786932,0.430733,0.569267
1,12.75,5,0.484019,0.515981,0.730521,0.269479,0.265446,0.734554,0.080062,0.919938,0.067883,0.932117,0.175986,0.824014
1,13.75,5,0.406057,0.593943,0.146278,0.853722,0.255343,0.744657,0.070407,0.929593,0.102931,0.89707,0.285787,0.714213
1,21.58,5,0.195254,0.804746,0.916765,0.083235,0.732484,0.267516,0.321334,0.678666,0.297446,0.702554,0.491309,0.508691
1,19.5,5,0.798162,0.201838,0.40471,0.59529,0.968565,0.031435,0.890498,0.109502,0.912637,0.087363,0.921863,0.078137
1,12,5,0.664261,0.335739,0.644656,0.355344,0.102157,0.897843,0.924223,0.075777,0.055508,0.944492,0.394956,0.605044
1,13.58,5,0.334666,0.665334,0.096447,0.903553,0.440307,0.559693,0.460407,0.539593,0.2916,0.7084,0.185379,0.814621
1,13.83,5,0.797151,0.202849,0.064423,0.935577,0.708399,0.291601,0.086568,0.913433,0.38618,0.61382,0.953984,0.046016
1,17.25,5,0.015112,0.984888,0.338532,0.661468,0.00134,0.99866,0.001733,0.998267,0.000509,0.999491,0.17337,0.82663
1,15.25,5,0.682135,0.317865,0.883007,0.116993,0.308764,0.691236,0.832021,0.167979,0.875131,0.124869,0.784469,0.215531
1,19.41,5,0.145363,0.854637,0.091671,0.908329,0.529546,0.470454,0.373045,0.626955,0.58314,0.41686,0.102825,0.897175
1,14.41,5,0.666342,0.333658,0.989642,0.010358,0.757707,0.242293,0.824104,0.175897,0.652391,0.347609,0.803187,0.196814
1,14.91,5,0.143955,0.856045,0.075075,0.924926,0.412835,0.587165,0.451376,0.548624,0.143417,0.856583,0.197786,0.802214
1,19.83,5,0.747447,0.252553,0.571399,0.428601,0.71958,0.28042,0.569859,0.430141,0.650771,0.349229,0.931063,0.068938
1,20.33,5,0.197943,0.802057,0.103634,0.896367,0.089846,0.910154,0.08957,0.910431,0.04177,0.95823,0.339447,0.660553
1,20.08,5,0.043281,0.956719,0.786618,0.213382,0.880158,0.119842,0.241092,0.758908,0.12121,0.87879,0.788764,0.211236
1,21.33,5,0.050473,0.949527,0.093537,0.906463,0.102118,0.897882,0.01071,0.98929,0.009155,0.990845,0.105282,0.894718
1,19.08,5,0.365433,0.634567,0.055345,0.944655,0.091781,0.908219,0.783794,0.216206,0.2588,0.7412,0.027814,0.972186
1,25.66,5,0.323913,0.676087,0.045051,0.954949,0.345448,0.654552,0.090077,0.909923,0.227485,0.772515,0.251798,0.748202
1,12.25,5,0.388634,0.611366,0.538099,0.461902,0.171734,0.828266,0.040134,0.959866,0.04231,0.95769,0.152893,0.847107
1,15.91,5,0.243885,0.756115,0.101183,0.898817,0.121212,0.878788,0.027163,0.972837,0.000945,0.999055,0.050182,0.949818
1,17.5,5,0.094985,0.905015,0.068037,0.931963,0.137818,0.862182,0.043657,0.956343,0.080169,0.919831,0.578394,0.421606
1,14.41,5,0.258803,0.741197,0.963403,0.036597,0.58041,0.41959,0.130653,0.869347,0.285597,0.714403,0.520244,0.479756
1,14.66,5,0.394746,0.605254,0.012443,0.987557,0.122809,0.877191,0.204783,0.795217,0.147774,0.852226,0.682135,0.317865
1,19.33,5,0.036608,0.963392,0.008834,0.991166,0.151592,0.848408,0.013448,0.986552,0.00811,0.99189,0.06687,0.93313
1,19.66,5,0.22283,0.77717,0.771345,0.228655,0.09254,0.90746,0.029992,0.970008,0.030288,0.969712,0.286458,0.713542
1,14.2,6,0.628003,0.371997,0.892657,0.107343,0.344424,0.655576,0.950443,0.049557,0.971877,0.028123,0.353024,0.646976
1,16.8,6,0.555918,0.444082,0.079506,0.920494,0.929766,0.070234,0.717388,0.282612,0.764727,0.235273,0.920061,0.079939
1,14.2,6,0.377019,0.622981,0.625151,0.374849,0.522476,0.477524,0.108565,0.891435,0.087239,0.912761,0.19214,0.80786
1,11.5,6,0.62441,0.37559,0.735738,0.264263,0.842365,0.157635,0.949542,0.050458,0.931279,0.068721,0.942034,0.057966
2,16.8,6,0.751102,0.248898,0.700825,0.299175,0.447242,0.552758,0.945253,0.054748,0.954893,0.045107,0.519522,0.480478
1,15.4,6,0.366499,0.633501,0.7145,0.2855,0.611438,0.388562,0.872292,0.127708,0.813455,0.186545,0.643319,0.356681
2,11.3,6,0.705379,0.294622,0.953567,0.046433,0.994996,0.005004,0.992367,0.007633,0.973781,0.026219,0.976546,0.023454
1,12.2,6,0.490796,0.509204,0.928151,0.071849,0.373321,0.626679,0.573217,0.426783,0.671806,0.328194,0.738389,0.261611
1,15.6,6,0.618568,0.381432,0.516644,0.483356,0.920724,0.079276,0.674667,0.325333,0.653339,0.346661,0.935964,0.064036
1,10.7,6,0.704866,0.295134,0.848264,0.151736,0.870761,0.129239,0.962146,0.037854,0.990775,0.009225,0.520453,0.479547
1,15.2,6,0.000033,0.999967,0.009484,0.990516,0.030702,0.969298,0.003544,0.996456,0.251767,0.748233,0.352617,0.647383
1,11.2,6,0.345341,0.654659,0.79539,0.20461,0.953055,0.046945,0.993151,0.006849,0.356701,0.643299,0.703378,0.296622
2,11.2,6,0.393696,0.606304,0.895926,0.104074,0.733384,0.266616,0.972729,0.027271,0.989349,0.010651,0.360354,0.639646
2,12.8,6,0.163467,0.836533,0.699484,0.300516,0.088584,0.911416,0.229166,0.770834,0.171703,0.828297,0.094141,0.905859
1,11.2,6,0.490796,0.509204,0.928151,0.071849,0.373321,0.626679,0.573217,0.426783,0.671806,0.328194,0.738389,0.261611
1,11.1,6,0.464799,0.535201,0.785249,0.214751,0.999413,0.000587,0.90777,0.09223,0.936829,0.063171,0.122489,0.877511
1,12.9,6,0.511417,0.488583,0.03991,0.96009,0.216322,0.783678,0.050146,0.949854,0.17587,0.82413,0.697079,0.302921
1,14,6,0.233526,0.766474,0.68398,0.31602,0.324711,0.675289,0.512476,0.487524,0.226777,0.773223,0.639277,0.360723
1,13.9,6,0.611909,0.388091,0.590618,0.409382,0.696329,0.303671,0.901349,0.098652,0.95178,0.04822,0.708476,0.291524
1,12.6,6,0.18267,0.81733,0.388238,0.611763,0.621708,0.378292,0.115257,0.884743,0.28546,0.71454,0.17814,0.82186
1,11.5,6,0.18073,0.81927,0.141338,0.858662,0.116964,0.883037,0.005501,0.994499,0.001726,0.998274,0.390934,0.609066
1,15.1,6,0.394529,0.605471,0.920686,0.079314,0.143199,0.856801,0.102006,0.897994,0.086367,0.913633,0.929722,0.070278
1,12.8,6,0.29548,0.704521,0.307035,0.692965,0.469339,0.530661,0.22646,0.77354,0.460768,0.539232,0.409795,0.590205
1,12.2,6,0.592633,0.407367,0.844881,0.155119,0.988206,0.011794,0.963246,0.036754,0.999914,0.000086,0.936575,0.063425
1,16.1,6,0.559365,0.440635,0.989888,0.010112,0.893677,0.106323,0.984642,0.015359,0.973082,0.026918,0.912126,0.087874
2,10.4,6,0.587621,0.412379,0.831859,0.168141,0.947585,0.052415,0.8571,0.1429,0.989154,0.010846,0.797494,0.202506
1,11.6,6,0.622776,0.377224,0.838318,0.161682,1,0,0.998122,0.001878,0.999307,0.000693,0.906048,0.093952
1,11,6,0.520135,0.479865,0.923761,0.076239,0.834701,0.165299,0.870922,0.129078,0.888219,0.111781,0.535334,0.464666
1,10.9,6,0.638004,0.361996,0.952757,0.047243,0.995038,0.004962,0.973388,0.026612,0.996611,0.003389,0.948976,0.051024
1,8.5,6,0.520418,0.479582,0.738492,0.261508,0.864858,0.135142,0.996589,0.003411,0.999967,0.000033,0.772945,0.227055
1,9.7,6,0.480551,0.519449,0.022241,0.977759,0.464793,0.535207,0.942037,0.057963,0.7134,0.2866,0.489561,0.510439
1,8.9,6,0.71731,0.282691,0.835343,0.164657,0.982458,0.017543,0.901199,0.098801,0.872702,0.127299,0.978522,0.021478
1,9.7,6,0.521894,0.478106,0.930792,0.069208,0.968816,0.031184,0.986468,0.013532,0.899447,0.100553,0.953351,0.046649
1,9.8,6,0.49831,0.50169,0.871877,0.128123,0.968883,0.031117,0.600596,0.399405,0.907861,0.092139,0.578794,0.421206
1,11.2,6,0.649662,0.350338,0.852659,0.147341,0.996083,0.003917,0.97609,0.02391,0.895409,0.104591,0.904314,0.095686
1,13.4,6,0.522848,0.477152,0.928556,0.071444,0.992263,0.007737,0.61262,0.38738,0.843543,0.156457,0.823004,0.176996
